id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
44,3414,132,284,75,50,170.0,322.5,0.9384339451789856,0.9502857327461243,0,0,640,480
45,388,36,388,33,15,50.0,397.5,0.9364956617355347,0.9670050740242004,0,0,640,480
46,393,0,447,23,21,10.0,457.5,0.9358888268470764,0.9599999785423279,0,0,640,480
47,534,27,399,42,17,50.0,412.5,0.9325209259986877,0.9613970518112183,0,0,640,480
48,207,322,34,15,16,330.0,37.5,0.9304236173629761,0.961904764175415,0,0,640,480
49,15277,368,145,120,230,470.0,202.5,0.9272106885910034,0.9608030319213867,0,0,640,480
50,4437,373,217,154,130,490.0,337.5,0.926146388053894,0.9613780975341797,0,0,640,480
51,748,469,407,51,71,490.0,442.5,0.9204999208450317,0.9609375,0,0,640,480
52,556,443,166,44,23,470.0,172.5,0.9196597933769226,0.952464759349823,0,0,640,480
53,308,377,264,21,22,390.0,277.5,0.9166669845581055,0.9709677696228027,0,0,640,480
54,114,325,37,11,11,330.0,37.5,0.9082783460617065,0.9741379022598267,0,0,640,480
55,502,132,269,71,15,150.0,277.5,0.907615602016449,0.9686888456344604,0,0,640,480
56,1946,0,415,52,52,10.0,427.5,0.9072383642196655,0.9669715166091919,0,0,640,480
57,341,165,121,51,9,210.0,127.5,0.8983380198478699,0.9537572264671326,0,0,640,480
58,120,10,338,13,19,10.0,352.5,0.8836366534233093,0.9516128897666931,0,0,640,480
59,3109,356,215,57,88,390.0,262.5,0.8825677633285522,0.9574534893035889,0,0,640,480
