id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
40,2401,441,332,64,55,470.0,352.5,0.9714070558547974,0.974496066570282,0,0,640,480
41,1112,442,357,48,31,470.0,382.5,0.9707587361335754,0.9759572744369507,0,0,640,480
42,998,335,25,46,50,350.0,37.5,0.9706754684448242,0.9732142686843872,0,0,640,480
43,2354,209,244,80,52,250.0,277.5,0.9700912237167358,0.965776264667511,0,0,640,480
44,744,333,274,23,50,350.0,307.5,0.9700272679328918,0.9735099077224731,0,0,640,480
45,1272,433,194,34,59,450.0,217.5,0.9699395298957825,0.9751166701316833,0,0,640,480
46,2988,415,281,47,97,430.0,307.5,0.9696152806282043,0.9729551672935486,0,0,640,480
47,355,239,94,26,31,250.0,112.5,0.9683864116668701,0.9667590260505676,0,0,640,480
48,1446,432,148,49,43,450.0,187.5,0.9674181938171387,0.9740437269210815,0,0,640,480
49,331,518,123,14,33,530.0,142.5,0.9670446515083313,0.9759759902954102,0,0,640,480
50,1010,516,0,86,13,570.0,7.5,0.9668785929679871,0.9833496809005737,0,0,640,480
51,707,448,149,32,35,470.0,172.5,0.9664089679718018,0.9776847958564758,0,0,640,480
52,1389,450,81,53,49,490.0,97.5,0.9658983945846558,0.9750889539718628,0,0,640,480
53,245,323,426,14,19,330.0,442.5,0.9644169211387634,0.9838056564331055,0,0,640,480
54,1400,500,43,42,53,510.0,67.5,0.9643979072570801,0.9611111283302307,0,0,640,480
55,1709,386,254,49,59,410.0,262.5,0.9627332091331482,0.9666091203689575,0,0,640,480
56,2250,323,90,47,75,330.0,142.5,0.9610705971717834,0.9631556272506714,0,0,640,480
57,308,373,196,18,29,390.0,217.5,0.9606404304504395,0.9902912378311157,0,0,640,480
58,762,212,9,36,39,230.0,22.5,0.9605448842048645,0.9818652868270874,0,0,640,480
59,1048,295,239,33,44,310.0,262.5,0.9602118730545044,0.9791863560676575,0,0,640,480
60,746,537,183,21,52,550.0,202.5,0.9591875672340393,0.959048867225647,0,0,640,480
61,505,469,8,19,40,470.0,22.5,0.958798348903656,0.97265625,0,0,640,480
62,1482,382,58,57,54,390.0,67.5,0.9576324224472046,0.9565789699554443,0,0,640,480
63,6759,338,234,98,120,410.0,322.5,0.9574188590049744,0.952531635761261,0,0,640,480
64,1854,102,0,26,126,110.0,37.5,0.9538215398788452,0.9818472862243652,0,0,640,480
65,428,383,112,26,23,390.0,127.5,0.9535483717918396,0.9836829900741577,0,0,640,480
66,1284,209,408,47,70,250.0,412.5,0.9529133439064026,0.9739862084388733,0,0,640,480
67,256,266,170,16,20,270.0,187.5,0.9524990916252136,0.9883268475532532,0,0,640,480
68,3084,393,24,101,65,450.0,67.5,0.9520301818847656,0.9564526677131653,0,0,640,480
69,531,102,0,17,46,110.0,7.5,0.9468324780464172,0.9813432693481445,0,0,640,480
70,834,282,148,30,38,290.0,157.5,0.9463359117507935,0.9775413870811462,0,0,640,480
71,645,306,90,21,58,310.0,97.5,0.9455418586730957,0.9621211886405945,0,0,640,480
72,60,264,72,7,10,270.0,82.5,0.9435426592826843,0.9836065769195557,0,0,640,480
73,3901,402,161,65,92,410.0,217.5,0.9413678646087646,0.9764795303344727,0,0,640,480
74,433,408,428,14,39,410.0,442.5,0.9413377046585083,0.9591836929321289,0,0,640,480
75,951,450,81,51,31,490.0,97.5,0.940897524356842,0.9740663766860962,0,0,640,480
76,567,285,349,43,25,310.0,352.5,0.9396552443504333,0.9651567935943604,0,0,640,480
77,676,381,349,28,32,390.0,367.5,0.9395032525062561,0.9750733375549316,0,0,640,480
78,1741,259,190,51,51,270.0,217.5,0.939002513885498,0.9507002830505371,0,0,640,480
79,2353,234,420,65,50,250.0,457.5,0.938522219657898,0.9558517336845398,0,0,640,480
80,287,119,188,44,14,150.0,187.5,0.9379145503044128,0.9595959782600403,0,0,640,480
81,14516,521,0,113,478,630.0,322.5,0.9377468824386597,0.956228494644165,0,0,640,480
82,1462,312,44,52,45,350.0,67.5,0.9365407228469849,0.9599999785423279,0,0,640,480
83,314,205,264,11,34,210.0,277.5,0.9362077713012695,0.9748427867889404,0,0,640,480
84,2781,122,188,108,61,210.0,217.5,0.9356961250305176,0.9533005356788635,0,0,640,480
85,290,139,117,32,20,150.0,127.5,0.9349613189697266,0.9760273694992065,0,0,640,480
86,312,357,74,22,21,370.0,82.5,0.9337983727455139,0.9714285731315613,0,0,640,480
87,229,328,76,11,22,330.0,97.5,0.933671772480011,0.9658119678497314,0,0,640,480
88,5492,394,112,106,119,430.0,127.5,0.9309704303741455,0.9579996466636658,0,0,640,480
89,125,535,91,17,12,550.0,97.5,0.9309541583061218,0.984000027179718,0,0,640,480
90,286,397,320,24,31,410.0,337.5,0.9302440881729126,0.96875,0,0,640,480
91,896,312,44,32,32,330.0,52.5,0.9284688830375671,0.9703622460365295,0,0,640,480
92,1350,305,203,38,57,330.0,232.5,0.9282983541488647,0.9607272744178772,0,0,640,480
93,579,485,424,43,54,510.0,457.5,0.9260947108268738,0.9560810923576355,0,0,640,480
94,2546,216,270,69,71,270.0,307.5,0.9249834418296814,0.9720497131347656,0,0,640,480
95,216,555,231,33,11,570.0,232.5,0.9237635731697083,0.9589040875434875,0,0,640,480
96,975,204,0,44,48,230.0,22.5,0.923234224319458,0.9797775745391846,0,0,640,480
97,963,231,320,52,28,250.0,337.5,0.9227419495582581,0.9702869057655334,0,0,640,480
98,778,369,75,45,41,410.0,112.5,0.921843409538269,0.9521410465240479,0,0,640,480
99,481,282,230,28,41,290.0,262.5,0.9200104475021362,0.9713701605796814,0,0,640,480
100,2439,519,122,62,84,550.0,172.5,0.9178380966186523,0.959567666053772,0,0,640,480
101,1240,353,116,38,52,370.0,142.5,0.9170603156089783,0.9619349837303162,0,0,640,480
102,583,116,0,13,47,130.0,7.5,0.9126284718513489,0.9762712121009827,0,0,640,480
103,234,375,48,29,11,390.0,52.5,0.9109605550765991,0.9788135886192322,0,0,640,480
104,251,369,98,44,18,370.0,112.5,0.9072786569595337,0.9688715934753418,0,0,640,480
105,271,323,448,15,20,330.0,457.5,0.9065605401992798,0.9675090312957764,0,0,640,480
106,264,205,468,27,11,230.0,472.5,0.9012146592140198,0.9629629850387573,0,0,640,480
107,345,359,116,21,23,370.0,127.5,0.900203287601471,0.9770773649215698,0,0,640,480
108,115,219,241,21,8,230.0,247.5,0.8989796042442322,0.9658119678497314,0,0,640,480
109,227,288,117,21,25,290.0,127.5,0.8982321619987488,0.969565212726593,0,0,640,480
110,1535,143,0,171,10,190.0,7.5,0.8941360116004944,0.9704560041427612,0,0,640,480
111,2049,422,75,81,54,430.0,82.5,0.8888612985610962,0.9613180756568909,0,0,640,480
112,203,321,178,15,22,330.0,187.5,0.8868944644927979,0.9663461446762085,0,0,640,480
113,418,474,106,29,25,490.0,112.5,0.8821364045143127,0.9649532437324524,0,0,640,480
