id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
42,1539,99,0,26,125,110.0,37.5,0.9563171863555908,0.9544879794120789,0,0,640,480
43,215,465,251,16,19,470.0,262.5,0.9526827335357666,0.9861111044883728,0,0,640,480
44,2035,556,183,37,79,570.0,217.5,0.9504002332687378,0.9690072536468506,0,0,640,480
45,305,554,282,18,23,570.0,292.5,0.9498100876808167,0.980327844619751,0,0,640,480
46,3068,631,0,8,478,630.0,457.5,0.9468942880630493,0.9690622091293335,0,0,640,480
47,15692,485,0,148,478,610.0,247.5,0.9465890526771545,0.9621374011039734,0,0,640,480
48,412,276,446,21,20,290.0,457.5,0.9406476020812988,0.9737470149993896,0,0,640,480
49,1667,215,440,82,28,230.0,442.5,0.9390818476676941,0.9527145624160767,0,0,640,480
50,190,520,122,20,11,530.0,127.5,0.9388474822044373,0.9739583134651184,0,0,640,480
51,1158,475,0,128,13,590.0,7.5,0.9383987784385681,0.9563025236129761,0,0,640,480
52,508,473,254,37,24,490.0,262.5,0.9305872917175293,0.9652509689331055,0,0,640,480
53,339,128,59,35,10,150.0,67.5,0.9266226291656494,0.9624277353286743,0,0,640,480
54,31,105,185,6,4,110.0,187.5,0.9259165525436401,1.0,0,0,640,480
55,163,129,322,23,6,150.0,322.5,0.924800455570221,0.9939024448394775,0,0,640,480
56,4153,381,209,87,120,410.0,307.5,0.9115124940872192,0.9548128843307495,0,0,640,480
57,297,276,465,21,14,290.0,472.5,0.9087404608726501,0.960132896900177,0,0,640,480
58,47,143,94,8,7,150.0,97.5,0.901552140712738,1.0,0,0,640,480
59,3707,309,212,58,107,330.0,307.5,0.8970577716827393,0.9686753153800964,0,0,640,480
